,START,END,variable,value,Signal Type
5518,40750.0,41250.0,Myopulse Percentage Rate,0.0,EMG
5519,41000.0,41500.0,Myopulse Percentage Rate,0.0,EMG
5520,41250.0,41750.0,Myopulse Percentage Rate,0.0,EMG
5521,41500.0,42000.0,Myopulse Percentage Rate,0.0,EMG
5522,41750.0,42250.0,Myopulse Percentage Rate,0.0,EMG
5523,42000.0,42500.0,Myopulse Percentage Rate,0.0,EMG
5524,42250.0,42750.0,Myopulse Percentage Rate,0.0,EMG
5525,42500.0,43000.0,Myopulse Percentage Rate,0.0,EMG
5526,42750.0,43250.0,Myopulse Percentage Rate,0.0,EMG
5527,43000.0,43500.0,Myopulse Percentage Rate,0.0,EMG
5528,43250.0,43750.0,Myopulse Percentage Rate,0.0,EMG
5529,43500.0,44000.0,Myopulse Percentage Rate,0.0,EMG
5530,43750.0,44250.0,Myopulse Percentage Rate,0.0,EMG
5531,44000.0,44500.0,Myopulse Percentage Rate,0.0,EMG
5532,44250.0,44750.0,Myopulse Percentage Rate,0.0,EMG
5533,44500.0,45000.0,Myopulse Percentage Rate,0.10080645161290323,EMG
5534,44750.0,45250.0,Myopulse Percentage Rate,0.28225806451612906,EMG
5535,45000.0,45500.0,Myopulse Percentage Rate,0.2741935483870968,EMG
5536,45250.0,45750.0,Myopulse Percentage Rate,0.1935483870967742,EMG
5537,45500.0,46000.0,Myopulse Percentage Rate,0.1935483870967742,EMG
5538,45750.0,46250.0,Myopulse Percentage Rate,0.14516129032258063,EMG
5539,46000.0,46500.0,Myopulse Percentage Rate,0.08064516129032258,EMG
5540,46250.0,46750.0,Myopulse Percentage Rate,0.06451612903225806,EMG
5541,46500.0,47000.0,Myopulse Percentage Rate,0.056451612903225805,EMG
5542,46750.0,47250.0,Myopulse Percentage Rate,0.04032258064516129,EMG
5543,47000.0,47500.0,Myopulse Percentage Rate,0.04032258064516129,EMG
5544,47250.0,47750.0,Myopulse Percentage Rate,0.024193548387096774,EMG
5545,47500.0,48000.0,Myopulse Percentage Rate,0.016129032258064516,EMG
5546,47750.0,48250.0,Myopulse Percentage Rate,0.020161290322580645,EMG
5547,48000.0,48500.0,Myopulse Percentage Rate,0.016129032258064516,EMG
5548,48250.0,48750.0,Myopulse Percentage Rate,0.03629032258064516,EMG
5549,48500.0,49000.0,Myopulse Percentage Rate,0.056451612903225805,EMG
5550,48750.0,49250.0,Myopulse Percentage Rate,0.09274193548387097,EMG
5551,49000.0,49500.0,Myopulse Percentage Rate,0.07258064516129031,EMG
5552,49250.0,49750.0,Myopulse Percentage Rate,0.016129032258064516,EMG
5553,49500.0,50000.0,Myopulse Percentage Rate,0.012096774193548387,EMG
5554,49750.0,50250.0,Myopulse Percentage Rate,0.016129032258064516,EMG
5555,50000.0,50500.0,Myopulse Percentage Rate,0.04032258064516129,EMG
5556,50250.0,50750.0,Myopulse Percentage Rate,0.03225806451612903,EMG
5557,50500.0,51000.0,Myopulse Percentage Rate,0.004032258064516129,EMG
5558,50750.0,51250.0,Myopulse Percentage Rate,0.0,EMG
5559,51000.0,51500.0,Myopulse Percentage Rate,0.0,EMG
5560,51250.0,51750.0,Myopulse Percentage Rate,0.0,EMG
5561,51500.0,52000.0,Myopulse Percentage Rate,0.0,EMG
5562,51750.0,52250.0,Myopulse Percentage Rate,0.0,EMG
5563,52000.0,52500.0,Myopulse Percentage Rate,0.0,EMG
5564,52250.0,52750.0,Myopulse Percentage Rate,0.0,EMG
5565,52500.0,53000.0,Myopulse Percentage Rate,0.0,EMG
5566,52750.0,53250.0,Myopulse Percentage Rate,0.0,EMG
5567,53000.0,53500.0,Myopulse Percentage Rate,0.0,EMG
5568,53250.0,53750.0,Myopulse Percentage Rate,0.0,EMG
5569,53500.0,54000.0,Myopulse Percentage Rate,0.0,EMG
5570,53750.0,54250.0,Myopulse Percentage Rate,0.0,EMG
5571,54000.0,54500.0,Myopulse Percentage Rate,0.0,EMG
5572,54250.0,54750.0,Myopulse Percentage Rate,0.0,EMG
5573,54500.0,55000.0,Myopulse Percentage Rate,0.0,EMG
5574,54750.0,55250.0,Myopulse Percentage Rate,0.0,EMG
5575,55000.0,55500.0,Myopulse Percentage Rate,0.0,EMG
5576,55250.0,55750.0,Myopulse Percentage Rate,0.0,EMG
5577,55500.0,56000.0,Myopulse Percentage Rate,0.0,EMG
5578,55750.0,56250.0,Myopulse Percentage Rate,0.0,EMG
5579,56000.0,56500.0,Myopulse Percentage Rate,0.0,EMG
5580,56250.0,56750.0,Myopulse Percentage Rate,0.0,EMG
5581,56500.0,57000.0,Myopulse Percentage Rate,0.0,EMG
5582,56750.0,57250.0,Myopulse Percentage Rate,0.0,EMG
5583,57000.0,57500.0,Myopulse Percentage Rate,0.0,EMG
5584,57250.0,57750.0,Myopulse Percentage Rate,0.0,EMG
5585,57500.0,58000.0,Myopulse Percentage Rate,0.0,EMG
5586,57750.0,58250.0,Myopulse Percentage Rate,0.0,EMG
5587,58000.0,58500.0,Myopulse Percentage Rate,0.0,EMG
5588,58250.0,58750.0,Myopulse Percentage Rate,0.0,EMG
5589,58500.0,59000.0,Myopulse Percentage Rate,0.0,EMG
5590,58750.0,59250.0,Myopulse Percentage Rate,0.0,EMG
5591,59000.0,59500.0,Myopulse Percentage Rate,0.0,EMG
5592,59250.0,59750.0,Myopulse Percentage Rate,0.0,EMG
5593,59500.0,60000.0,Myopulse Percentage Rate,0.0,EMG
5594,59750.0,60250.0,Myopulse Percentage Rate,0.0,EMG
5595,60000.0,60500.0,Myopulse Percentage Rate,0.0,EMG
5596,60250.0,60750.0,Myopulse Percentage Rate,0.0,EMG
5597,60500.0,61000.0,Myopulse Percentage Rate,0.0685483870967742,EMG
5598,60750.0,61250.0,Myopulse Percentage Rate,0.22983870967741937,EMG
5599,61000.0,61500.0,Myopulse Percentage Rate,0.20564516129032256,EMG
5600,61250.0,61750.0,Myopulse Percentage Rate,0.0685483870967742,EMG
5601,61500.0,62000.0,Myopulse Percentage Rate,0.03225806451612903,EMG
5602,61750.0,62250.0,Myopulse Percentage Rate,0.028225806451612902,EMG
5603,62000.0,62500.0,Myopulse Percentage Rate,0.028225806451612902,EMG
5604,62250.0,62750.0,Myopulse Percentage Rate,0.016129032258064516,EMG
5605,62500.0,63000.0,Myopulse Percentage Rate,0.008064516129032258,EMG
5606,62750.0,63250.0,Myopulse Percentage Rate,0.004032258064516129,EMG
5607,63000.0,63500.0,Myopulse Percentage Rate,0.008064516129032258,EMG
5608,63250.0,63750.0,Myopulse Percentage Rate,0.008064516129032258,EMG
5609,63500.0,64000.0,Myopulse Percentage Rate,0.10887096774193548,EMG
5610,63750.0,64250.0,Myopulse Percentage Rate,0.11290322580645161,EMG
5611,64000.0,64500.0,Myopulse Percentage Rate,0.008064516129032258,EMG
5612,64250.0,64750.0,Myopulse Percentage Rate,0.0,EMG
5613,64500.0,65000.0,Myopulse Percentage Rate,0.0,EMG
5614,64750.0,65250.0,Myopulse Percentage Rate,0.0,EMG
5615,65000.0,65500.0,Myopulse Percentage Rate,0.008064516129032258,EMG
5616,65250.0,65750.0,Myopulse Percentage Rate,0.020161290322580645,EMG
5617,65500.0,66000.0,Myopulse Percentage Rate,0.016129032258064516,EMG
5618,65750.0,66250.0,Myopulse Percentage Rate,0.028225806451612902,EMG
5619,66000.0,66500.0,Myopulse Percentage Rate,0.044354838709677415,EMG
5620,66250.0,66750.0,Myopulse Percentage Rate,0.024193548387096774,EMG
5621,66500.0,67000.0,Myopulse Percentage Rate,0.004032258064516129,EMG
5622,66750.0,67250.0,Myopulse Percentage Rate,0.0,EMG
5623,67000.0,67500.0,Myopulse Percentage Rate,0.0,EMG
5624,67250.0,67750.0,Myopulse Percentage Rate,0.004032258064516129,EMG
5625,67500.0,68000.0,Myopulse Percentage Rate,0.008064516129032258,EMG
5626,67750.0,68250.0,Myopulse Percentage Rate,0.004032258064516129,EMG
5627,68000.0,68500.0,Myopulse Percentage Rate,0.0,EMG
5628,68250.0,68750.0,Myopulse Percentage Rate,0.0,EMG
5629,68500.0,69000.0,Myopulse Percentage Rate,0.0,EMG
5630,68750.0,69250.0,Myopulse Percentage Rate,0.004032258064516129,EMG
5631,69000.0,69500.0,Myopulse Percentage Rate,0.07661290322580645,EMG
5632,69250.0,69750.0,Myopulse Percentage Rate,0.34677419354838707,EMG
5633,69500.0,70000.0,Myopulse Percentage Rate,0.6048387096774194,EMG
5634,69750.0,70250.0,Myopulse Percentage Rate,0.9516129032258064,EMG
5635,70000.0,70500.0,Myopulse Percentage Rate,1.0,EMG
5636,70250.0,70750.0,Myopulse Percentage Rate,0.625,EMG
5637,70500.0,71000.0,Myopulse Percentage Rate,0.5,EMG
5638,70750.0,71250.0,Myopulse Percentage Rate,0.32661290322580644,EMG
5639,71000.0,71500.0,Myopulse Percentage Rate,0.24193548387096772,EMG
5640,71250.0,71750.0,Myopulse Percentage Rate,0.1935483870967742,EMG
5641,71500.0,72000.0,Myopulse Percentage Rate,0.06048387096774193,EMG
5642,71750.0,72250.0,Myopulse Percentage Rate,0.2096774193548387,EMG
5643,72000.0,72500.0,Myopulse Percentage Rate,0.2943548387096774,EMG
5644,72250.0,72750.0,Myopulse Percentage Rate,0.16935483870967744,EMG
5645,72500.0,73000.0,Myopulse Percentage Rate,0.41532258064516125,EMG
5646,72750.0,73250.0,Myopulse Percentage Rate,0.6733870967741936,EMG
5647,73000.0,73500.0,Myopulse Percentage Rate,0.33467741935483875,EMG
5648,73250.0,73750.0,Myopulse Percentage Rate,0.0685483870967742,EMG
5649,73500.0,74000.0,Myopulse Percentage Rate,0.11693548387096775,EMG
5650,73750.0,74250.0,Myopulse Percentage Rate,0.11693548387096775,EMG
5651,74000.0,74500.0,Myopulse Percentage Rate,0.06048387096774193,EMG
5652,74250.0,74750.0,Myopulse Percentage Rate,0.028225806451612902,EMG
5653,74500.0,75000.0,Myopulse Percentage Rate,0.04838709677419355,EMG
5654,74750.0,75250.0,Myopulse Percentage Rate,0.056451612903225805,EMG
5655,75000.0,75500.0,Myopulse Percentage Rate,0.04838709677419355,EMG
5656,75250.0,75750.0,Myopulse Percentage Rate,0.08064516129032258,EMG
5657,75500.0,76000.0,Myopulse Percentage Rate,0.09274193548387097,EMG
5658,75750.0,76250.0,Myopulse Percentage Rate,0.10887096774193548,EMG
5659,76000.0,76500.0,Myopulse Percentage Rate,0.06451612903225806,EMG
5660,76250.0,76750.0,Myopulse Percentage Rate,0.06451612903225806,EMG
5661,76500.0,77000.0,Myopulse Percentage Rate,0.12903225806451613,EMG
5662,76750.0,77250.0,Myopulse Percentage Rate,0.10483870967741934,EMG
5663,77000.0,77500.0,Myopulse Percentage Rate,0.04032258064516129,EMG
5664,77250.0,77750.0,Myopulse Percentage Rate,0.044354838709677415,EMG
5665,77500.0,78000.0,Myopulse Percentage Rate,0.04838709677419355,EMG
5666,77750.0,78250.0,Myopulse Percentage Rate,0.012096774193548387,EMG
5667,78000.0,78500.0,Myopulse Percentage Rate,0.03225806451612903,EMG
5668,78250.0,78750.0,Myopulse Percentage Rate,0.04838709677419355,EMG
5669,78500.0,79000.0,Myopulse Percentage Rate,0.04838709677419355,EMG
5670,78750.0,79250.0,Myopulse Percentage Rate,0.03225806451612903,EMG
5671,79000.0,79500.0,Myopulse Percentage Rate,0.028225806451612902,EMG
5672,79250.0,79750.0,Myopulse Percentage Rate,0.04032258064516129,EMG
5673,79500.0,80000.0,Myopulse Percentage Rate,0.08467741935483872,EMG
5674,79750.0,80250.0,Myopulse Percentage Rate,0.07258064516129031,EMG
5675,80000.0,80500.0,Myopulse Percentage Rate,0.016129032258064516,EMG
5676,80250.0,80750.0,Myopulse Percentage Rate,0.020161290322580645,EMG
5677,80500.0,81000.0,Myopulse Percentage Rate,0.03629032258064516,EMG
5678,80750.0,81250.0,Myopulse Percentage Rate,0.03629032258064516,EMG
5679,81000.0,81500.0,Myopulse Percentage Rate,0.012096774193548387,EMG
5680,81250.0,81750.0,Myopulse Percentage Rate,0.008064516129032258,EMG
5681,81500.0,82000.0,Myopulse Percentage Rate,0.020161290322580645,EMG
5682,81750.0,82250.0,Myopulse Percentage Rate,0.056451612903225805,EMG
5683,82000.0,82500.0,Myopulse Percentage Rate,0.04838709677419355,EMG
5684,82250.0,82750.0,Myopulse Percentage Rate,0.004032258064516129,EMG
5685,82500.0,83000.0,Myopulse Percentage Rate,0.06451612903225806,EMG
5686,82750.0,83250.0,Myopulse Percentage Rate,0.10080645161290323,EMG
5687,83000.0,83500.0,Myopulse Percentage Rate,0.06451612903225806,EMG
5688,83250.0,83750.0,Myopulse Percentage Rate,0.04032258064516129,EMG
5689,83500.0,84000.0,Myopulse Percentage Rate,0.020161290322580645,EMG
5690,83750.0,84250.0,Myopulse Percentage Rate,0.012096774193548387,EMG
5691,84000.0,84500.0,Myopulse Percentage Rate,0.020161290322580645,EMG
5692,84250.0,84750.0,Myopulse Percentage Rate,0.0685483870967742,EMG
5693,84500.0,85000.0,Myopulse Percentage Rate,0.10887096774193548,EMG
5694,84750.0,85250.0,Myopulse Percentage Rate,0.12096774193548386,EMG
5695,85000.0,85500.0,Myopulse Percentage Rate,0.10483870967741934,EMG
5696,85250.0,85750.0,Myopulse Percentage Rate,0.09274193548387097,EMG
5697,85500.0,86000.0,Myopulse Percentage Rate,0.08467741935483872,EMG
5698,85750.0,86250.0,Myopulse Percentage Rate,0.09274193548387097,EMG
5699,86000.0,86500.0,Myopulse Percentage Rate,0.11290322580645161,EMG
5700,86250.0,86750.0,Myopulse Percentage Rate,0.10080645161290323,EMG
5701,86500.0,87000.0,Myopulse Percentage Rate,0.11290322580645161,EMG
5702,86750.0,87250.0,Myopulse Percentage Rate,0.12096774193548386,EMG
5703,87000.0,87500.0,Myopulse Percentage Rate,0.08870967741935483,EMG
5704,87250.0,87750.0,Myopulse Percentage Rate,0.044354838709677415,EMG
5705,87500.0,88000.0,Myopulse Percentage Rate,0.05241935483870967,EMG
5706,87750.0,88250.0,Myopulse Percentage Rate,0.04838709677419355,EMG
5707,88000.0,88500.0,Myopulse Percentage Rate,0.05241935483870967,EMG
5708,88250.0,88750.0,Myopulse Percentage Rate,0.10080645161290323,EMG
5709,88500.0,89000.0,Myopulse Percentage Rate,0.09274193548387097,EMG
5710,88750.0,89250.0,Myopulse Percentage Rate,0.0967741935483871,EMG
5711,89000.0,89500.0,Myopulse Percentage Rate,0.08064516129032258,EMG
5712,89250.0,89750.0,Myopulse Percentage Rate,0.020161290322580645,EMG
5713,89500.0,90000.0,Myopulse Percentage Rate,0.05241935483870967,EMG
5714,89750.0,90250.0,Myopulse Percentage Rate,0.08064516129032258,EMG
5715,90000.0,90500.0,Myopulse Percentage Rate,0.06048387096774193,EMG
5716,90250.0,90750.0,Myopulse Percentage Rate,0.044354838709677415,EMG
5717,90500.0,91000.0,Myopulse Percentage Rate,0.07258064516129031,EMG
5718,90750.0,91250.0,Myopulse Percentage Rate,0.14112903225806453,EMG
5719,91000.0,91500.0,Myopulse Percentage Rate,0.08870967741935483,EMG
5720,91250.0,91750.0,Myopulse Percentage Rate,0.024193548387096774,EMG
5721,91500.0,92000.0,Myopulse Percentage Rate,0.020161290322580645,EMG
5722,91750.0,92250.0,Myopulse Percentage Rate,0.03225806451612903,EMG
5723,92000.0,92500.0,Myopulse Percentage Rate,0.04838709677419355,EMG
5724,92250.0,92750.0,Myopulse Percentage Rate,0.044354838709677415,EMG
5725,92500.0,93000.0,Myopulse Percentage Rate,0.14516129032258063,EMG
5726,92750.0,93250.0,Myopulse Percentage Rate,0.14919354838709678,EMG
5727,93000.0,93500.0,Myopulse Percentage Rate,0.06451612903225806,EMG
5728,93250.0,93750.0,Myopulse Percentage Rate,0.10080645161290323,EMG
5729,93500.0,94000.0,Myopulse Percentage Rate,0.10080645161290323,EMG
5730,93750.0,94250.0,Myopulse Percentage Rate,0.06451612903225806,EMG
5731,94000.0,94500.0,Myopulse Percentage Rate,0.03225806451612903,EMG
5732,94250.0,94750.0,Myopulse Percentage Rate,0.012096774193548387,EMG
5733,94500.0,95000.0,Myopulse Percentage Rate,0.04838709677419355,EMG
5734,94750.0,95250.0,Myopulse Percentage Rate,0.08870967741935483,EMG
5735,95000.0,95500.0,Myopulse Percentage Rate,0.0967741935483871,EMG
5736,95250.0,95750.0,Myopulse Percentage Rate,0.14919354838709678,EMG
5737,95500.0,96000.0,Myopulse Percentage Rate,0.14919354838709678,EMG
5738,95750.0,96250.0,Myopulse Percentage Rate,0.07258064516129031,EMG
5739,96000.0,96500.0,Myopulse Percentage Rate,0.08064516129032258,EMG
5740,96250.0,96750.0,Myopulse Percentage Rate,0.11693548387096775,EMG
5741,96500.0,97000.0,Myopulse Percentage Rate,0.09274193548387097,EMG
5742,96750.0,97250.0,Myopulse Percentage Rate,0.07258064516129031,EMG
5743,97000.0,97500.0,Myopulse Percentage Rate,0.11290322580645161,EMG
5744,97250.0,97750.0,Myopulse Percentage Rate,0.13306451612903228,EMG
5745,97500.0,98000.0,Myopulse Percentage Rate,0.14919354838709678,EMG
5746,97750.0,98250.0,Myopulse Percentage Rate,0.13306451612903228,EMG
5747,98000.0,98500.0,Myopulse Percentage Rate,0.07258064516129031,EMG
5748,98250.0,98750.0,Myopulse Percentage Rate,0.0685483870967742,EMG
5749,98500.0,99000.0,Myopulse Percentage Rate,0.044354838709677415,EMG
5750,98750.0,99250.0,Myopulse Percentage Rate,0.004032258064516129,EMG
5751,99000.0,99500.0,Myopulse Percentage Rate,0.020161290322580645,EMG
5752,99250.0,99750.0,Myopulse Percentage Rate,0.06048387096774193,EMG
5753,99500.0,100000.0,Myopulse Percentage Rate,0.08064516129032258,EMG
5754,99750.0,100250.0,Myopulse Percentage Rate,0.0685483870967742,EMG
5755,100000.0,100500.0,Myopulse Percentage Rate,0.03629032258064516,EMG
5756,100250.0,100750.0,Myopulse Percentage Rate,0.016129032258064516,EMG
5757,100500.0,101000.0,Myopulse Percentage Rate,0.044354838709677415,EMG
5758,100750.0,101250.0,Myopulse Percentage Rate,0.08870967741935483,EMG
5759,101000.0,101500.0,Myopulse Percentage Rate,0.0685483870967742,EMG
5760,101250.0,101750.0,Myopulse Percentage Rate,0.08467741935483872,EMG
5761,101500.0,102000.0,Myopulse Percentage Rate,0.08467741935483872,EMG
5762,101750.0,102250.0,Myopulse Percentage Rate,0.06451612903225806,EMG
5763,102000.0,102500.0,Myopulse Percentage Rate,0.16129032258064516,EMG
5764,102250.0,102750.0,Myopulse Percentage Rate,0.12903225806451613,EMG
5765,102500.0,103000.0,Myopulse Percentage Rate,0.06451612903225806,EMG
5766,102750.0,103250.0,Myopulse Percentage Rate,0.08064516129032258,EMG
5767,103000.0,103500.0,Myopulse Percentage Rate,0.08870967741935483,EMG
5768,103250.0,103750.0,Myopulse Percentage Rate,0.0967741935483871,EMG
5769,103500.0,104000.0,Myopulse Percentage Rate,0.15725806451612903,EMG
5770,103750.0,104250.0,Myopulse Percentage Rate,0.1653225806451613,EMG
5771,104000.0,104500.0,Myopulse Percentage Rate,0.3548387096774193,EMG
5772,104250.0,104750.0,Myopulse Percentage Rate,0.33870967741935487,EMG
5773,104500.0,105000.0,Myopulse Percentage Rate,0.12096774193548386,EMG
5774,104750.0,105250.0,Myopulse Percentage Rate,0.17338709677419353,EMG
5775,105000.0,105500.0,Myopulse Percentage Rate,0.11290322580645161,EMG
5776,105250.0,105750.0,Myopulse Percentage Rate,0.07258064516129031,EMG
5777,105500.0,106000.0,Myopulse Percentage Rate,0.056451612903225805,EMG
5778,105750.0,106250.0,Myopulse Percentage Rate,0.03629032258064516,EMG
5779,106000.0,106500.0,Myopulse Percentage Rate,0.08467741935483872,EMG
5780,106250.0,106750.0,Myopulse Percentage Rate,0.07258064516129031,EMG
5781,106500.0,107000.0,Myopulse Percentage Rate,0.024193548387096774,EMG
5782,106750.0,107250.0,Myopulse Percentage Rate,0.0685483870967742,EMG
5783,107000.0,107500.0,Myopulse Percentage Rate,0.12903225806451613,EMG
5784,107250.0,107750.0,Myopulse Percentage Rate,0.1370967741935484,EMG
5785,107500.0,108000.0,Myopulse Percentage Rate,0.2741935483870968,EMG
5786,107750.0,108250.0,Myopulse Percentage Rate,0.2096774193548387,EMG
5787,108000.0,108500.0,Myopulse Percentage Rate,0.0,EMG
5788,108250.0,108750.0,Myopulse Percentage Rate,0.012096774193548387,EMG
5789,108500.0,109000.0,Myopulse Percentage Rate,0.012096774193548387,EMG
5790,108750.0,109250.0,Myopulse Percentage Rate,0.0,EMG
5791,109000.0,109500.0,Myopulse Percentage Rate,0.04032258064516129,EMG
5792,109250.0,109750.0,Myopulse Percentage Rate,0.04032258064516129,EMG
5793,109500.0,110000.0,Myopulse Percentage Rate,0.0,EMG
5794,109750.0,110250.0,Myopulse Percentage Rate,0.0,EMG
5795,110000.0,110500.0,Myopulse Percentage Rate,0.0,EMG
5796,110250.0,110750.0,Myopulse Percentage Rate,0.0,EMG
5797,110500.0,111000.0,Myopulse Percentage Rate,0.0,EMG
5798,110750.0,111250.0,Myopulse Percentage Rate,0.0,EMG
5799,111000.0,111500.0,Myopulse Percentage Rate,0.0,EMG
5800,111250.0,111750.0,Myopulse Percentage Rate,0.0,EMG
5801,111500.0,112000.0,Myopulse Percentage Rate,0.0,EMG
5802,111750.0,112250.0,Myopulse Percentage Rate,0.0,EMG
5803,112000.0,112500.0,Myopulse Percentage Rate,0.0,EMG
5804,112250.0,112750.0,Myopulse Percentage Rate,0.0,EMG
5805,112500.0,113000.0,Myopulse Percentage Rate,0.0,EMG
5806,112750.0,113250.0,Myopulse Percentage Rate,0.0,EMG
5807,113000.0,113500.0,Myopulse Percentage Rate,0.0,EMG
5808,113250.0,113750.0,Myopulse Percentage Rate,0.0,EMG
5809,113500.0,114000.0,Myopulse Percentage Rate,0.0,EMG
5810,113750.0,114250.0,Myopulse Percentage Rate,0.0,EMG
5811,114000.0,114500.0,Myopulse Percentage Rate,0.0,EMG
5812,114250.0,114750.0,Myopulse Percentage Rate,0.0,EMG
5813,114500.0,115000.0,Myopulse Percentage Rate,0.0,EMG
5814,114750.0,115250.0,Myopulse Percentage Rate,0.0,EMG
5815,115000.0,115500.0,Myopulse Percentage Rate,0.0,EMG
5816,115250.0,115750.0,Myopulse Percentage Rate,0.0,EMG
5817,115500.0,116000.0,Myopulse Percentage Rate,0.0,EMG
5818,115750.0,116250.0,Myopulse Percentage Rate,0.0,EMG
5819,116000.0,116500.0,Myopulse Percentage Rate,0.0,EMG
5820,116250.0,116750.0,Myopulse Percentage Rate,0.0,EMG
5821,116500.0,117000.0,Myopulse Percentage Rate,0.0,EMG
5822,116750.0,117250.0,Myopulse Percentage Rate,0.0,EMG
5823,117000.0,117500.0,Myopulse Percentage Rate,0.0,EMG
5824,117250.0,117750.0,Myopulse Percentage Rate,0.0,EMG
5825,117500.0,118000.0,Myopulse Percentage Rate,0.0,EMG
5826,117750.0,118250.0,Myopulse Percentage Rate,0.0,EMG
5827,118000.0,118500.0,Myopulse Percentage Rate,0.0,EMG
5828,118250.0,118750.0,Myopulse Percentage Rate,0.0,EMG
5829,118500.0,119000.0,Myopulse Percentage Rate,0.0,EMG
5830,118750.0,119250.0,Myopulse Percentage Rate,0.0,EMG
5831,119000.0,119500.0,Myopulse Percentage Rate,0.0,EMG
5832,119250.0,119750.0,Myopulse Percentage Rate,0.0,EMG
5833,119500.0,120000.0,Myopulse Percentage Rate,0.0,EMG
5834,119750.0,120250.0,Myopulse Percentage Rate,0.0,EMG
5835,120000.0,120500.0,Myopulse Percentage Rate,0.0,EMG
5836,120250.0,120750.0,Myopulse Percentage Rate,0.0,EMG
5837,120500.0,121000.0,Myopulse Percentage Rate,0.0,EMG
5838,120750.0,121250.0,Myopulse Percentage Rate,0.0,EMG
5839,121000.0,121500.0,Myopulse Percentage Rate,0.0,EMG
5840,121250.0,121750.0,Myopulse Percentage Rate,0.0,EMG
5841,121500.0,122000.0,Myopulse Percentage Rate,0.0,EMG
5842,121750.0,122250.0,Myopulse Percentage Rate,0.0,EMG
5843,122000.0,122500.0,Myopulse Percentage Rate,0.0,EMG
5844,122250.0,122750.0,Myopulse Percentage Rate,0.0,EMG
5845,122500.0,123000.0,Myopulse Percentage Rate,0.0,EMG
5846,122750.0,123250.0,Myopulse Percentage Rate,0.0,EMG
5847,123000.0,123500.0,Myopulse Percentage Rate,0.0,EMG
5848,123250.0,123750.0,Myopulse Percentage Rate,0.0,EMG
5849,123500.0,124000.0,Myopulse Percentage Rate,0.0,EMG
5850,123750.0,124250.0,Myopulse Percentage Rate,0.0,EMG
5851,124000.0,124500.0,Myopulse Percentage Rate,0.0,EMG
5852,124250.0,124750.0,Myopulse Percentage Rate,0.0,EMG
5853,124500.0,125000.0,Myopulse Percentage Rate,0.0,EMG
5854,124750.0,125250.0,Myopulse Percentage Rate,0.0,EMG
5855,125000.0,125500.0,Myopulse Percentage Rate,0.0,EMG
5856,125250.0,125750.0,Myopulse Percentage Rate,0.0,EMG
5857,125500.0,126000.0,Myopulse Percentage Rate,0.0,EMG
5858,125750.0,126250.0,Myopulse Percentage Rate,0.0,EMG
5859,126000.0,126500.0,Myopulse Percentage Rate,0.0,EMG
5860,126250.0,126750.0,Myopulse Percentage Rate,0.0,EMG
5861,126500.0,127000.0,Myopulse Percentage Rate,0.0,EMG
5862,126750.0,127250.0,Myopulse Percentage Rate,0.0,EMG
5863,127000.0,127500.0,Myopulse Percentage Rate,0.0,EMG
5864,127250.0,127750.0,Myopulse Percentage Rate,0.0,EMG
5865,127500.0,128000.0,Myopulse Percentage Rate,0.0,EMG
5866,127750.0,128250.0,Myopulse Percentage Rate,0.0,EMG
5867,128000.0,128500.0,Myopulse Percentage Rate,0.0,EMG
5868,128250.0,128750.0,Myopulse Percentage Rate,0.0,EMG
5869,128500.0,129000.0,Myopulse Percentage Rate,0.0,EMG
5870,128750.0,129250.0,Myopulse Percentage Rate,0.0,EMG
5871,129000.0,129500.0,Myopulse Percentage Rate,0.0,EMG
5872,129250.0,129750.0,Myopulse Percentage Rate,0.0,EMG
5873,129500.0,130000.0,Myopulse Percentage Rate,0.0,EMG
5874,129750.0,130250.0,Myopulse Percentage Rate,0.0,EMG
5875,130000.0,130500.0,Myopulse Percentage Rate,0.0,EMG
5876,130250.0,130750.0,Myopulse Percentage Rate,0.0,EMG
5877,130500.0,131000.0,Myopulse Percentage Rate,0.0,EMG
5878,130750.0,131250.0,Myopulse Percentage Rate,0.0,EMG
5879,131000.0,131500.0,Myopulse Percentage Rate,0.0,EMG
5880,131250.0,131750.0,Myopulse Percentage Rate,0.0,EMG
5881,131500.0,132000.0,Myopulse Percentage Rate,0.0,EMG
5882,131750.0,132250.0,Myopulse Percentage Rate,0.0,EMG
5883,132000.0,132500.0,Myopulse Percentage Rate,0.0,EMG
5884,132250.0,132750.0,Myopulse Percentage Rate,0.0,EMG
5885,132500.0,133000.0,Myopulse Percentage Rate,0.0,EMG
5886,132750.0,133250.0,Myopulse Percentage Rate,0.0,EMG
5887,133000.0,133500.0,Myopulse Percentage Rate,0.0,EMG
5888,133250.0,133750.0,Myopulse Percentage Rate,0.0,EMG
5889,133500.0,134000.0,Myopulse Percentage Rate,0.0,EMG
5890,133750.0,134250.0,Myopulse Percentage Rate,0.0,EMG
5891,134000.0,134500.0,Myopulse Percentage Rate,0.0,EMG
5892,134250.0,134750.0,Myopulse Percentage Rate,0.0,EMG
5893,134500.0,135000.0,Myopulse Percentage Rate,0.0,EMG
5894,134750.0,135250.0,Myopulse Percentage Rate,0.0,EMG
5895,135000.0,135500.0,Myopulse Percentage Rate,0.0,EMG
5896,135250.0,135750.0,Myopulse Percentage Rate,0.0,EMG
5897,135500.0,136000.0,Myopulse Percentage Rate,0.0,EMG
