,Time,Signal,Signal type,Processing stage
1430,71.5004,509.0,EMG,Raw signal
1431,71.5504,509.0,EMG,Raw signal
1432,71.6004,508.0,EMG,Raw signal
1433,71.6504,510.0,EMG,Raw signal
1434,71.7004,507.0,EMG,Raw signal
1435,71.7504,508.0,EMG,Raw signal
1436,71.8004,508.0,EMG,Raw signal
1437,71.8504,511.0,EMG,Raw signal
1438,71.9004,509.0,EMG,Raw signal
1439,71.9504,511.0,EMG,Raw signal
1440,72.0004,510.0,EMG,Raw signal
1441,72.0504,509.0,EMG,Raw signal
1442,72.1004,508.0,EMG,Raw signal
1443,72.1504,510.0,EMG,Raw signal
1444,72.2004,509.0,EMG,Raw signal
1445,72.2504,508.0,EMG,Raw signal
1446,72.3004,510.0,EMG,Raw signal
1447,72.3504,508.0,EMG,Raw signal
1448,72.4004,507.0,EMG,Raw signal
1449,72.4504,508.0,EMG,Raw signal
1450,72.5004,507.0,EMG,Raw signal
1451,72.5504,510.0,EMG,Raw signal
1452,72.6004,509.0,EMG,Raw signal
1453,72.6504,508.0,EMG,Raw signal
1454,72.7004,510.0,EMG,Raw signal
1455,72.7504,508.0,EMG,Raw signal
1456,72.8004,507.0,EMG,Raw signal
1457,72.8504,511.0,EMG,Raw signal
1458,72.9004,508.0,EMG,Raw signal
1459,72.9504,509.0,EMG,Raw signal
1460,73.0004,507.0,EMG,Raw signal
1461,73.0504,508.0,EMG,Raw signal
1462,73.1004,508.0,EMG,Raw signal
1463,73.1504,508.0,EMG,Raw signal
1464,73.2004,508.0,EMG,Raw signal
1465,73.2504,508.0,EMG,Raw signal
1466,73.3004,506.0,EMG,Raw signal
1467,73.3504,509.0,EMG,Raw signal
1468,73.4004,508.0,EMG,Raw signal
1469,73.4504,508.0,EMG,Raw signal
1470,73.5004,509.0,EMG,Raw signal
1471,73.5504,508.0,EMG,Raw signal
1472,73.6004,508.0,EMG,Raw signal
1473,73.6504,508.0,EMG,Raw signal
1474,73.7004,509.0,EMG,Raw signal
1475,73.7504,509.0,EMG,Raw signal
1476,73.8004,508.0,EMG,Raw signal
1477,73.8504,510.0,EMG,Raw signal
1478,73.9004,512.0,EMG,Raw signal
1479,73.9504,510.0,EMG,Raw signal
1480,74.0004,508.0,EMG,Raw signal
1481,74.0504,509.0,EMG,Raw signal
1482,74.1004,507.0,EMG,Raw signal
1483,74.1504,510.0,EMG,Raw signal
1484,74.2004,511.0,EMG,Raw signal
1485,74.2504,509.0,EMG,Raw signal
1486,74.3004,507.0,EMG,Raw signal
1487,74.3504,511.0,EMG,Raw signal
1488,74.4004,509.0,EMG,Raw signal
1489,74.4504,508.0,EMG,Raw signal
1490,74.5004,508.0,EMG,Raw signal
1491,74.5504,511.0,EMG,Raw signal
1492,74.6004,509.0,EMG,Raw signal
1493,74.6504,508.0,EMG,Raw signal
1494,74.7004,510.0,EMG,Raw signal
1495,74.7504,510.0,EMG,Raw signal
1496,74.8004,509.0,EMG,Raw signal
1497,74.8504,510.0,EMG,Raw signal
1498,74.9004,510.0,EMG,Raw signal
1499,74.9504,507.0,EMG,Raw signal
1500,75.0004,509.0,EMG,Raw signal
1501,75.0504,511.0,EMG,Raw signal
1502,75.1004,508.0,EMG,Raw signal
1503,75.1504,511.0,EMG,Raw signal
1504,75.2004,509.0,EMG,Raw signal
1505,75.2504,509.0,EMG,Raw signal
1506,75.3004,508.0,EMG,Raw signal
1507,75.3504,508.0,EMG,Raw signal
1508,75.4004,508.0,EMG,Raw signal
1509,75.4504,509.0,EMG,Raw signal
1510,75.5004,509.0,EMG,Raw signal
1511,75.5504,508.0,EMG,Raw signal
1512,75.6004,509.0,EMG,Raw signal
1513,75.6504,507.0,EMG,Raw signal
1514,75.7004,508.0,EMG,Raw signal
1515,75.7504,509.0,EMG,Raw signal
1516,75.8004,512.0,EMG,Raw signal
1517,75.8504,507.0,EMG,Raw signal
1518,75.9004,511.0,EMG,Raw signal
1519,75.9504,508.0,EMG,Raw signal
1520,76.0004,511.0,EMG,Raw signal
1521,76.0504,509.0,EMG,Raw signal
1522,76.1004,510.0,EMG,Raw signal
1523,76.1504,510.0,EMG,Raw signal
1524,76.2004,509.0,EMG,Raw signal
1525,76.2504,509.0,EMG,Raw signal
1526,76.3004,508.0,EMG,Raw signal
1527,76.3504,510.0,EMG,Raw signal
1528,76.4004,508.0,EMG,Raw signal
1529,76.4504,508.0,EMG,Raw signal
1530,76.5004,509.0,EMG,Raw signal
1531,76.5504,508.0,EMG,Raw signal
1532,76.6004,508.0,EMG,Raw signal
1533,76.6504,509.0,EMG,Raw signal
1534,76.7004,510.0,EMG,Raw signal
1535,76.7504,508.0,EMG,Raw signal
1536,76.8004,509.0,EMG,Raw signal
1537,76.8504,509.0,EMG,Raw signal
1538,76.9004,510.0,EMG,Raw signal
1539,76.9504,510.0,EMG,Raw signal
1540,77.0004,509.0,EMG,Raw signal
1541,77.0504,509.0,EMG,Raw signal
1542,77.1004,508.0,EMG,Raw signal
1543,77.1504,508.0,EMG,Raw signal
1544,77.2004,508.0,EMG,Raw signal
1545,77.2504,509.0,EMG,Raw signal
1546,77.3004,510.0,EMG,Raw signal
1547,77.3504,509.0,EMG,Raw signal
1548,77.4004,510.0,EMG,Raw signal
1549,77.4504,509.0,EMG,Raw signal
1550,77.5004,508.0,EMG,Raw signal
1551,77.5504,511.0,EMG,Raw signal
1552,77.6004,511.0,EMG,Raw signal
1553,77.6504,508.0,EMG,Raw signal
1554,77.7004,509.0,EMG,Raw signal
1555,77.7504,510.0,EMG,Raw signal
1556,77.8004,508.0,EMG,Raw signal
1557,77.8504,508.0,EMG,Raw signal
1558,77.9004,509.0,EMG,Raw signal
1559,77.9504,510.0,EMG,Raw signal
1560,78.0004,510.0,EMG,Raw signal
1561,78.0504,508.0,EMG,Raw signal
1562,78.1004,510.0,EMG,Raw signal
1563,78.1504,508.0,EMG,Raw signal
1564,78.2004,509.0,EMG,Raw signal
1565,78.2504,508.0,EMG,Raw signal
1566,78.3004,509.0,EMG,Raw signal
1567,78.3504,509.0,EMG,Raw signal
1568,78.4004,507.0,EMG,Raw signal
1569,78.4504,507.0,EMG,Raw signal
1570,78.5004,509.0,EMG,Raw signal
1571,78.5504,510.0,EMG,Raw signal
1572,78.6004,507.0,EMG,Raw signal
1573,78.6504,508.0,EMG,Raw signal
1574,78.7004,510.0,EMG,Raw signal
1575,78.7504,507.0,EMG,Raw signal
1576,78.8004,510.0,EMG,Raw signal
1577,78.8504,509.0,EMG,Raw signal
1578,78.9004,509.0,EMG,Raw signal
1579,78.9504,509.0,EMG,Raw signal
1580,79.0005,508.0,EMG,Raw signal
1581,79.0505,509.0,EMG,Raw signal
1582,79.1005,509.0,EMG,Raw signal
1583,79.1505,510.0,EMG,Raw signal
1584,79.2005,509.0,EMG,Raw signal
1585,79.2505,510.0,EMG,Raw signal
1586,79.3005,509.0,EMG,Raw signal
1587,79.3505,509.0,EMG,Raw signal
1588,79.4005,509.0,EMG,Raw signal
1589,79.4505,510.0,EMG,Raw signal
1590,79.5005,504.0,EMG,Raw signal
1591,79.5505,509.0,EMG,Raw signal
1592,79.6005,510.0,EMG,Raw signal
1593,79.6505,509.0,EMG,Raw signal
1594,79.7005,508.0,EMG,Raw signal
1595,79.7505,511.0,EMG,Raw signal
1596,79.8005,511.0,EMG,Raw signal
1597,79.8505,509.0,EMG,Raw signal
1598,79.9005,510.0,EMG,Raw signal
1599,79.9505,510.0,EMG,Raw signal
1600,80.0005,507.0,EMG,Raw signal
1601,80.0505,510.0,EMG,Raw signal
1602,80.1005,506.0,EMG,Raw signal
1603,80.1505,507.0,EMG,Raw signal
1604,80.2005,510.0,EMG,Raw signal
1605,80.2505,504.0,EMG,Raw signal
1606,80.3005,511.0,EMG,Raw signal
1607,80.3505,510.0,EMG,Raw signal
1608,80.4005,503.0,EMG,Raw signal
1609,80.4505,510.0,EMG,Raw signal
1610,80.5005,513.0,EMG,Raw signal
1611,80.5505,504.0,EMG,Raw signal
1612,80.6005,510.0,EMG,Raw signal
1613,80.6505,509.0,EMG,Raw signal
1614,80.7005,511.0,EMG,Raw signal
1615,80.7505,513.0,EMG,Raw signal
1616,80.8005,511.0,EMG,Raw signal
1617,80.8505,509.0,EMG,Raw signal
1618,80.9005,515.0,EMG,Raw signal
1619,80.9505,509.0,EMG,Raw signal
1620,81.0005,509.0,EMG,Raw signal
1621,81.0505,513.0,EMG,Raw signal
1622,81.1005,511.0,EMG,Raw signal
1623,81.1505,503.0,EMG,Raw signal
1624,81.2005,512.0,EMG,Raw signal
1625,81.2505,512.0,EMG,Raw signal
1626,81.3005,508.0,EMG,Raw signal
1627,81.3505,515.0,EMG,Raw signal
1628,81.4005,504.0,EMG,Raw signal
1629,81.4505,507.0,EMG,Raw signal
1630,81.5005,517.0,EMG,Raw signal
1631,81.5505,509.0,EMG,Raw signal
1632,81.6005,502.0,EMG,Raw signal
1633,81.6505,505.0,EMG,Raw signal
1634,81.7005,511.0,EMG,Raw signal
1635,81.7505,500.0,EMG,Raw signal
1636,81.8005,539.0,EMG,Raw signal
1637,81.8505,505.0,EMG,Raw signal
1638,81.9005,556.0,EMG,Raw signal
1639,81.9505,588.0,EMG,Raw signal
1640,82.0005,546.0,EMG,Raw signal
1641,82.0505,603.0,EMG,Raw signal
1642,82.1005,443.0,EMG,Raw signal
1643,82.1505,320.0,EMG,Raw signal
1644,82.2005,457.0,EMG,Raw signal
1645,82.2505,606.0,EMG,Raw signal
1646,82.3005,626.0,EMG,Raw signal
1647,82.3505,461.0,EMG,Raw signal
1648,82.4005,625.0,EMG,Raw signal
1649,82.4505,434.0,EMG,Raw signal
1650,82.5005,522.0,EMG,Raw signal
1651,82.5505,480.0,EMG,Raw signal
1652,82.6005,553.0,EMG,Raw signal
1653,82.6505,482.0,EMG,Raw signal
1654,82.7005,506.0,EMG,Raw signal
1655,82.7505,439.0,EMG,Raw signal
1656,82.8005,478.0,EMG,Raw signal
1657,82.8505,468.0,EMG,Raw signal
1658,82.9005,504.0,EMG,Raw signal
1659,82.9505,512.0,EMG,Raw signal
1660,83.0005,507.0,EMG,Raw signal
1661,83.0505,512.0,EMG,Raw signal
1662,83.1005,506.0,EMG,Raw signal
1663,83.1505,506.0,EMG,Raw signal
1664,83.2005,513.0,EMG,Raw signal
1665,83.2505,519.0,EMG,Raw signal
1666,83.3005,492.0,EMG,Raw signal
1667,83.3505,505.0,EMG,Raw signal
1668,83.4005,514.0,EMG,Raw signal
1669,83.4505,514.0,EMG,Raw signal
1670,83.5005,528.0,EMG,Raw signal
1671,83.5505,505.0,EMG,Raw signal
1672,83.6005,502.0,EMG,Raw signal
1673,83.6505,503.0,EMG,Raw signal
1674,83.7005,495.0,EMG,Raw signal
1675,83.7505,488.0,EMG,Raw signal
1676,83.8005,444.0,EMG,Raw signal
1677,83.8505,505.0,EMG,Raw signal
1678,83.9005,496.0,EMG,Raw signal
1679,83.9505,514.0,EMG,Raw signal
1680,84.0005,497.0,EMG,Raw signal
1681,84.0505,482.0,EMG,Raw signal
1682,84.1005,502.0,EMG,Raw signal
1683,84.1505,492.0,EMG,Raw signal
1684,84.2005,503.0,EMG,Raw signal
1685,84.2505,511.0,EMG,Raw signal
1686,84.3005,511.0,EMG,Raw signal
1687,84.3505,513.0,EMG,Raw signal
1688,84.4005,515.0,EMG,Raw signal
1689,84.4505,512.0,EMG,Raw signal
1690,84.5005,512.0,EMG,Raw signal
1691,84.5505,529.0,EMG,Raw signal
1692,84.6005,513.0,EMG,Raw signal
1693,84.6505,473.0,EMG,Raw signal
1694,84.7005,541.0,EMG,Raw signal
1695,84.7505,533.0,EMG,Raw signal
1696,84.8005,519.0,EMG,Raw signal
1697,84.8505,494.0,EMG,Raw signal
1698,84.9005,517.0,EMG,Raw signal
1699,84.9505,515.0,EMG,Raw signal
1700,85.0005,527.0,EMG,Raw signal
1701,85.0505,519.0,EMG,Raw signal
1702,85.1005,510.0,EMG,Raw signal
1703,85.1505,487.0,EMG,Raw signal
1704,85.2005,515.0,EMG,Raw signal
1705,85.2505,497.0,EMG,Raw signal
1706,85.3005,502.0,EMG,Raw signal
1707,85.3505,516.0,EMG,Raw signal
1708,85.4005,490.0,EMG,Raw signal
1709,85.4505,504.0,EMG,Raw signal
1710,85.5005,510.0,EMG,Raw signal
1711,85.5505,544.0,EMG,Raw signal
1712,85.6005,552.0,EMG,Raw signal
1713,85.6505,489.0,EMG,Raw signal
1714,85.7005,526.0,EMG,Raw signal
1715,85.7505,532.0,EMG,Raw signal
1716,85.8005,519.0,EMG,Raw signal
1717,85.8505,516.0,EMG,Raw signal
1718,85.9005,505.0,EMG,Raw signal
1719,85.9505,529.0,EMG,Raw signal
1720,86.0005,505.0,EMG,Raw signal
1721,86.0505,545.0,EMG,Raw signal
1722,86.1005,513.0,EMG,Raw signal
1723,86.1505,559.0,EMG,Raw signal
1724,86.2005,503.0,EMG,Raw signal
1725,86.2505,501.0,EMG,Raw signal
1726,86.3005,513.0,EMG,Raw signal
1727,86.3505,521.0,EMG,Raw signal
1728,86.4005,510.0,EMG,Raw signal
1729,86.4505,508.0,EMG,Raw signal
1730,86.5005,508.0,EMG,Raw signal
1731,86.5505,529.0,EMG,Raw signal
1732,86.6005,529.0,EMG,Raw signal
1733,86.6505,541.0,EMG,Raw signal
1734,86.7005,510.0,EMG,Raw signal
1735,86.7505,545.0,EMG,Raw signal
1736,86.8005,410.0,EMG,Raw signal
1737,86.8505,504.0,EMG,Raw signal
1738,86.9005,553.0,EMG,Raw signal
1739,86.9505,455.0,EMG,Raw signal
1740,87.0005,500.0,EMG,Raw signal
1741,87.0505,516.0,EMG,Raw signal
1742,87.1005,499.0,EMG,Raw signal
1743,87.1505,490.0,EMG,Raw signal
1744,87.2005,496.0,EMG,Raw signal
1745,87.2505,506.0,EMG,Raw signal
1746,87.3005,556.0,EMG,Raw signal
1747,87.3505,510.0,EMG,Raw signal
1748,87.4005,504.0,EMG,Raw signal
1749,87.4505,494.0,EMG,Raw signal
1750,87.5005,523.0,EMG,Raw signal
1751,87.5505,519.0,EMG,Raw signal
1752,87.6005,584.0,EMG,Raw signal
1753,87.6505,530.0,EMG,Raw signal
1754,87.7005,556.0,EMG,Raw signal
1755,87.7505,573.0,EMG,Raw signal
1756,87.8005,579.0,EMG,Raw signal
1757,87.8505,556.0,EMG,Raw signal
1758,87.9005,599.0,EMG,Raw signal
1759,87.9505,592.0,EMG,Raw signal
1760,88.0005,382.0,EMG,Raw signal
1761,88.0505,352.0,EMG,Raw signal
1762,88.1005,488.0,EMG,Raw signal
1763,88.1505,620.0,EMG,Raw signal
1764,88.2005,481.0,EMG,Raw signal
1765,88.2505,515.0,EMG,Raw signal
1766,88.3005,368.0,EMG,Raw signal
1767,88.3505,507.0,EMG,Raw signal
1768,88.4005,568.0,EMG,Raw signal
1769,88.4505,530.0,EMG,Raw signal
1770,88.5005,595.0,EMG,Raw signal
1771,88.5505,647.0,EMG,Raw signal
1772,88.6005,483.0,EMG,Raw signal
1773,88.6505,408.0,EMG,Raw signal
1774,88.7005,586.0,EMG,Raw signal
1775,88.7505,511.0,EMG,Raw signal
1776,88.8005,442.0,EMG,Raw signal
1777,88.8505,444.0,EMG,Raw signal
1778,88.9005,472.0,EMG,Raw signal
1779,88.9505,481.0,EMG,Raw signal
1780,89.0005,391.0,EMG,Raw signal
1781,89.0505,387.0,EMG,Raw signal
1782,89.1005,557.0,EMG,Raw signal
1783,89.1505,596.0,EMG,Raw signal
1784,89.2005,549.0,EMG,Raw signal
1785,89.2505,492.0,EMG,Raw signal
1786,89.3005,521.0,EMG,Raw signal
1787,89.3505,400.0,EMG,Raw signal
1788,89.4005,536.0,EMG,Raw signal
1789,89.4505,581.0,EMG,Raw signal
1790,89.5005,538.0,EMG,Raw signal
1791,89.5505,406.0,EMG,Raw signal
1792,89.6005,467.0,EMG,Raw signal
1793,89.6505,515.0,EMG,Raw signal
1794,89.7005,454.0,EMG,Raw signal
1795,89.7505,450.0,EMG,Raw signal
1796,89.8005,547.0,EMG,Raw signal
1797,89.8505,425.0,EMG,Raw signal
1798,89.9005,550.0,EMG,Raw signal
1799,89.9505,489.0,EMG,Raw signal
1800,90.0005,538.0,EMG,Raw signal
1801,90.0505,461.0,EMG,Raw signal
1802,90.1005,494.0,EMG,Raw signal
1803,90.1505,523.0,EMG,Raw signal
1804,90.2005,521.0,EMG,Raw signal
1805,90.2505,444.0,EMG,Raw signal
1806,90.3005,557.0,EMG,Raw signal
1807,90.3505,566.0,EMG,Raw signal
1808,90.4005,496.0,EMG,Raw signal
1809,90.4505,463.0,EMG,Raw signal
1810,90.5005,491.0,EMG,Raw signal
1811,90.5505,508.0,EMG,Raw signal
1812,90.6005,568.0,EMG,Raw signal
1813,90.6505,554.0,EMG,Raw signal
1814,90.7005,492.0,EMG,Raw signal
1815,90.7505,587.0,EMG,Raw signal
1816,90.8005,458.0,EMG,Raw signal
1817,90.8505,498.0,EMG,Raw signal
1818,90.9005,564.0,EMG,Raw signal
1819,90.9505,476.0,EMG,Raw signal
1820,91.0005,536.0,EMG,Raw signal
1821,91.0505,500.0,EMG,Raw signal
1822,91.1005,486.0,EMG,Raw signal
1823,91.1505,535.0,EMG,Raw signal
1824,91.2005,473.0,EMG,Raw signal
1825,91.2505,553.0,EMG,Raw signal
1826,91.3005,497.0,EMG,Raw signal
1827,91.3505,500.0,EMG,Raw signal
1828,91.4005,499.0,EMG,Raw signal
1829,91.4505,521.0,EMG,Raw signal
1830,91.5005,499.0,EMG,Raw signal
1831,91.5505,505.0,EMG,Raw signal
1832,91.6005,503.0,EMG,Raw signal
1833,91.6505,480.0,EMG,Raw signal
1834,91.7005,511.0,EMG,Raw signal
1835,91.7505,512.0,EMG,Raw signal
1836,91.8005,542.0,EMG,Raw signal
1837,91.8505,532.0,EMG,Raw signal
1838,91.9005,570.0,EMG,Raw signal
1839,91.9505,460.0,EMG,Raw signal
1840,92.0005,528.0,EMG,Raw signal
1841,92.0505,523.0,EMG,Raw signal
1842,92.1005,528.0,EMG,Raw signal
1843,92.1505,535.0,EMG,Raw signal
1844,92.2005,526.0,EMG,Raw signal
1845,92.2505,519.0,EMG,Raw signal
1846,92.3005,541.0,EMG,Raw signal
1847,92.3505,496.0,EMG,Raw signal
1848,92.4005,486.0,EMG,Raw signal
1849,92.4505,526.0,EMG,Raw signal
1850,92.5005,505.0,EMG,Raw signal
1851,92.5505,504.0,EMG,Raw signal
1852,92.6005,556.0,EMG,Raw signal
1853,92.6505,487.0,EMG,Raw signal
1854,92.7005,504.0,EMG,Raw signal
1855,92.7505,503.0,EMG,Raw signal
1856,92.8005,518.0,EMG,Raw signal
1857,92.8505,539.0,EMG,Raw signal
1858,92.9005,513.0,EMG,Raw signal
1859,92.9505,510.0,EMG,Raw signal
1860,93.0005,444.0,EMG,Raw signal
1861,93.0505,510.0,EMG,Raw signal
1862,93.1005,489.0,EMG,Raw signal
1863,93.1505,491.0,EMG,Raw signal
1864,93.2005,531.0,EMG,Raw signal
1865,93.2505,551.0,EMG,Raw signal
1866,93.3005,515.0,EMG,Raw signal
1867,93.3505,521.0,EMG,Raw signal
1868,93.4005,510.0,EMG,Raw signal
1869,93.4505,531.0,EMG,Raw signal
1870,93.5005,507.0,EMG,Raw signal
1871,93.5505,531.0,EMG,Raw signal
1872,93.6005,483.0,EMG,Raw signal
1873,93.6505,470.0,EMG,Raw signal
1874,93.7005,524.0,EMG,Raw signal
1875,93.7505,480.0,EMG,Raw signal
1876,93.8005,483.0,EMG,Raw signal
1877,93.8505,465.0,EMG,Raw signal
1878,93.9005,556.0,EMG,Raw signal
1879,93.9505,534.0,EMG,Raw signal
1880,94.0005,513.0,EMG,Raw signal
1881,94.0505,445.0,EMG,Raw signal
1882,94.1005,482.0,EMG,Raw signal
1883,94.1505,477.0,EMG,Raw signal
1884,94.2005,542.0,EMG,Raw signal
1885,94.2505,596.0,EMG,Raw signal
1886,94.3005,537.0,EMG,Raw signal
1887,94.3505,521.0,EMG,Raw signal
1888,94.4005,536.0,EMG,Raw signal
1889,94.4505,499.0,EMG,Raw signal
1890,94.5005,531.0,EMG,Raw signal
1891,94.5505,511.0,EMG,Raw signal
1892,94.6005,513.0,EMG,Raw signal
1893,94.6505,508.0,EMG,Raw signal
1894,94.7005,452.0,EMG,Raw signal
1895,94.7505,501.0,EMG,Raw signal
1896,94.8006,498.0,EMG,Raw signal
1897,94.8506,508.0,EMG,Raw signal
1898,94.9006,543.0,EMG,Raw signal
1899,94.9506,500.0,EMG,Raw signal
1900,95.0006,519.0,EMG,Raw signal
1901,95.0506,536.0,EMG,Raw signal
1902,95.1006,468.0,EMG,Raw signal
1903,95.1506,541.0,EMG,Raw signal
1904,95.2006,522.0,EMG,Raw signal
1905,95.2506,475.0,EMG,Raw signal
1906,95.3006,542.0,EMG,Raw signal
1907,95.3506,524.0,EMG,Raw signal
1908,95.4006,455.0,EMG,Raw signal
1909,95.4506,461.0,EMG,Raw signal
1910,95.5006,511.0,EMG,Raw signal
1911,95.5506,558.0,EMG,Raw signal
1912,95.6006,505.0,EMG,Raw signal
1913,95.6506,524.0,EMG,Raw signal
1914,95.7006,486.0,EMG,Raw signal
1915,95.7506,492.0,EMG,Raw signal
1916,95.8006,495.0,EMG,Raw signal
1917,95.8506,474.0,EMG,Raw signal
1918,95.9006,507.0,EMG,Raw signal
1919,95.9506,506.0,EMG,Raw signal
1920,96.0006,544.0,EMG,Raw signal
1921,96.0506,442.0,EMG,Raw signal
1922,96.1006,499.0,EMG,Raw signal
1923,96.1506,491.0,EMG,Raw signal
1924,96.2006,504.0,EMG,Raw signal
1925,96.2506,549.0,EMG,Raw signal
1926,96.3006,537.0,EMG,Raw signal
1927,96.3506,484.0,EMG,Raw signal
1928,96.4006,503.0,EMG,Raw signal
1929,96.4506,531.0,EMG,Raw signal
1930,96.5006,529.0,EMG,Raw signal
1931,96.5506,506.0,EMG,Raw signal
1932,96.6006,552.0,EMG,Raw signal
1933,96.6506,512.0,EMG,Raw signal
1934,96.7006,483.0,EMG,Raw signal
1935,96.7506,516.0,EMG,Raw signal
1936,96.8006,473.0,EMG,Raw signal
1937,96.8506,547.0,EMG,Raw signal
1938,96.9006,537.0,EMG,Raw signal
1939,96.9506,516.0,EMG,Raw signal
1940,97.0006,485.0,EMG,Raw signal
1941,97.0506,479.0,EMG,Raw signal
1942,97.1006,493.0,EMG,Raw signal
1943,97.1506,482.0,EMG,Raw signal
1944,97.2006,499.0,EMG,Raw signal
1945,97.2506,480.0,EMG,Raw signal
1946,97.3006,510.0,EMG,Raw signal
1947,97.3506,523.0,EMG,Raw signal
1948,97.4006,496.0,EMG,Raw signal
1949,97.4506,524.0,EMG,Raw signal
1950,97.5006,549.0,EMG,Raw signal
1951,97.5506,542.0,EMG,Raw signal
1952,97.6006,502.0,EMG,Raw signal
1953,97.6506,491.0,EMG,Raw signal
1954,97.7006,511.0,EMG,Raw signal
1955,97.7506,504.0,EMG,Raw signal
1956,97.8006,511.0,EMG,Raw signal
1957,97.8506,494.0,EMG,Raw signal
1958,97.9006,496.0,EMG,Raw signal
1959,97.9506,548.0,EMG,Raw signal
1960,98.0006,451.0,EMG,Raw signal
1961,98.0506,505.0,EMG,Raw signal
1962,98.1006,527.0,EMG,Raw signal
1963,98.1506,541.0,EMG,Raw signal
1964,98.2006,474.0,EMG,Raw signal
1965,98.2506,554.0,EMG,Raw signal
1966,98.3006,447.0,EMG,Raw signal
1967,98.3506,533.0,EMG,Raw signal
1968,98.4006,476.0,EMG,Raw signal
1969,98.4506,510.0,EMG,Raw signal
1970,98.5006,478.0,EMG,Raw signal
1971,98.5506,525.0,EMG,Raw signal
1972,98.6006,512.0,EMG,Raw signal
1973,98.6506,501.0,EMG,Raw signal
1974,98.7006,511.0,EMG,Raw signal
1975,98.7506,540.0,EMG,Raw signal
1976,98.8006,476.0,EMG,Raw signal
1977,98.8506,517.0,EMG,Raw signal
1978,98.9006,518.0,EMG,Raw signal
1979,98.9506,496.0,EMG,Raw signal
1980,99.0006,531.0,EMG,Raw signal
1981,99.0506,505.0,EMG,Raw signal
1982,99.1006,486.0,EMG,Raw signal
1983,99.1506,531.0,EMG,Raw signal
1984,99.2006,544.0,EMG,Raw signal
1985,99.2506,545.0,EMG,Raw signal
1986,99.3006,562.0,EMG,Raw signal
1987,99.3506,519.0,EMG,Raw signal
1988,99.4006,490.0,EMG,Raw signal
1989,99.4506,569.0,EMG,Raw signal
1990,99.5006,481.0,EMG,Raw signal
1991,99.5506,508.0,EMG,Raw signal
1992,99.6006,519.0,EMG,Raw signal
1993,99.6506,529.0,EMG,Raw signal
1994,99.7006,491.0,EMG,Raw signal
1995,99.7506,538.0,EMG,Raw signal
1996,99.8006,517.0,EMG,Raw signal
1997,99.8506,504.0,EMG,Raw signal
1998,99.9006,513.0,EMG,Raw signal
1999,99.9506,562.0,EMG,Raw signal
2000,100.0006,558.0,EMG,Raw signal
2001,100.0506,513.0,EMG,Raw signal
2002,100.1006,526.0,EMG,Raw signal
2003,100.1506,515.0,EMG,Raw signal
2004,100.2006,545.0,EMG,Raw signal
2005,100.2506,515.0,EMG,Raw signal
2006,100.3006,500.0,EMG,Raw signal
2007,100.3506,510.0,EMG,Raw signal
2008,100.4006,487.0,EMG,Raw signal
2009,100.4506,434.0,EMG,Raw signal
2010,100.5006,481.0,EMG,Raw signal
2011,100.5506,463.0,EMG,Raw signal
2012,100.6006,502.0,EMG,Raw signal
2013,100.6506,519.0,EMG,Raw signal
2014,100.7006,503.0,EMG,Raw signal
2015,100.7506,498.0,EMG,Raw signal
2016,100.8006,506.0,EMG,Raw signal
2017,100.8506,549.0,EMG,Raw signal
2018,100.9006,498.0,EMG,Raw signal
2019,100.9506,499.0,EMG,Raw signal
2020,101.0006,493.0,EMG,Raw signal
2021,101.0506,468.0,EMG,Raw signal
2022,101.1006,515.0,EMG,Raw signal
2023,101.1506,472.0,EMG,Raw signal
2024,101.2006,536.0,EMG,Raw signal
2025,101.2506,515.0,EMG,Raw signal
2026,101.3006,519.0,EMG,Raw signal
2027,101.3506,470.0,EMG,Raw signal
2028,101.4006,515.0,EMG,Raw signal
2029,101.4506,494.0,EMG,Raw signal
2030,101.5006,559.0,EMG,Raw signal
2031,101.5506,488.0,EMG,Raw signal
2032,101.6006,469.0,EMG,Raw signal
2033,101.6506,471.0,EMG,Raw signal
2034,101.7006,489.0,EMG,Raw signal
2035,101.7506,494.0,EMG,Raw signal
2036,101.8006,545.0,EMG,Raw signal
2037,101.8506,456.0,EMG,Raw signal
2038,101.9006,451.0,EMG,Raw signal
2039,101.9506,550.0,EMG,Raw signal
2040,102.0006,512.0,EMG,Raw signal
2041,102.0506,513.0,EMG,Raw signal
2042,102.1006,498.0,EMG,Raw signal
2043,102.1506,532.0,EMG,Raw signal
2044,102.2006,504.0,EMG,Raw signal
2045,102.2506,545.0,EMG,Raw signal
2046,102.3006,457.0,EMG,Raw signal
2047,102.3506,561.0,EMG,Raw signal
2048,102.4006,580.0,EMG,Raw signal
2049,102.4506,513.0,EMG,Raw signal
2050,102.5006,505.0,EMG,Raw signal
2051,102.5506,500.0,EMG,Raw signal
2052,102.6006,574.0,EMG,Raw signal
2053,102.6506,478.0,EMG,Raw signal
2054,102.7006,531.0,EMG,Raw signal
2055,102.7506,497.0,EMG,Raw signal
2056,102.8006,476.0,EMG,Raw signal
2057,102.8506,509.0,EMG,Raw signal
2058,102.9006,495.0,EMG,Raw signal
2059,102.9506,521.0,EMG,Raw signal
2060,103.0006,451.0,EMG,Raw signal
2061,103.0506,548.0,EMG,Raw signal
2062,103.1006,530.0,EMG,Raw signal
2063,103.1506,500.0,EMG,Raw signal
2064,103.2006,539.0,EMG,Raw signal
